Order_ID,Order_Date,Ship_Date,First_Name,Last_Name,Full_Name,Country,Region,Category,Sub_Category,Sales,Profit,Quantity,Discount
ORD03539,07-03-2022,14-03-2022,Emma,Brown,Emma Brown,USA,South,Office Supplies,Storage,1202,238,3,0.2
ORD03540,19-09-2021,28-09-2021,John,Smith,John Smith,Canada,South,Office Supplies,Storage,722,133,8,0.1
ORD03541,29-01-2021,02-02-2021,Priya,Johnson,Priya Johnson,India,West,Technology,Tables,1478,-114,3,0
ORD03542,25-02-2022,06-03-2022,Noah,Smith,Noah Smith,India,East,Technology,Phones,780,221,2,0.1
ORD03543,24-11-2022,01-12-2022,Amit,Verma,Amit Verma,USA,West,Office Supplies,Tables,1346,350,4,0.2
ORD03544,23-06-2021,01-07-2021,Emma,Patel,Emma Patel,UK,West,Office Supplies,Tables,855,-23,14,0.1
ORD03545,20-04-2022,24-04-2022,Liam,Smith,Liam Smith,Canada,West,Furniture,Accessories,566,183,12,0
ORD03546,03-11-2021,06-11-2021,Ava,Smith,AvaSmith,Canada,West,OfficeSupplies,Phones,1036,101,7,0
ORD03547,23-02-2021,28-02-2021,John,Brown,John Brown,Canada,North,Furniture,Phones,899,125,14,0
ORD03548,20-07-2022,26-07-2022,Rahul,Brown,Rahul Brown,UK,North,Furniture,Binders,421,-103,1,0.1
ORD03549,29-06-2021,08-07-2021,Sneha,Taylor,SnehaTaylor,UK,North,Technology,Phones,1907,618,12,0.2
ORD03550,08-08-2021,18-08-2021,Ava,Brown,Ava Brown,Canada,North,Office Supplies,Accessories,225,65,6,0
ORD03551,09-02-2022,10-02-2022,Ava,Sharma,Ava Sharma,UK,West,Office Supplies,Accessories,1830,204,10,0.1
ORD03552,18-07-2022,21-07-2022,Priya,Johnson,PriyaJohnson,UK,West,OfficeSupplies,Phones,1416,-76,7,0
ORD03553,01-04-2021,02-04-2021,Ava,Brown,Ava Brown,UK,East,Office Supplies,Phones,1854,408,1,0
ORD03554,30-10-2022,02-11-2022,John,Patel,John Patel,Australia,West,Office Supplies,Storage,1561,-218,4,0
ORD03555,17-08-2021,26-08-2021,Ava,Sharma,Ava Sharma,India,East,Furniture,Phones,694,27,4,0.1
ORD03556,27-05-2022,29-05-2022,Ava,Smith,Ava Smith,India,West,Furniture,Accessories,1783,-373,9,0
ORD03557,07-07-2022,12-07-2022,Sneha,Brown,Sneha Brown,UK,South,Office Supplies,Binders,838,-96,9,0.1
ORD03558,23-03-2022,30-03-2022,Rahul,Anderson,Rahul Anderson,USA,North,Office Supplies,Binders,1695,-80,9,0.2
ORD03559,29-11-2022,09-12-2022,Amit,Patel,Amit Patel,Australia,West,Office Supplies,Accessories,1450,-38,15,0.1
ORD03560,25-07-2022,04-08-2022,John,Johnson,John Johnson,UK,West,Technology,Tables,411,-82,14,0.2
ORD03561,30-04-2021,09-05-2021,Emma,Johnson,Emma Johnson,UK,North,Technology,Binders,1456,-80,13,0.1
ORD03562,26-10-2022,05-11-2022,Emma,Patel,Emma Patel,India,North,Office Supplies,Storage,1175,-229,14,0.1
ORD03563,28-01-2021,02-02-2021,Emma,Johnson,Emma Johnson,Australia,South,Technology,Tables,1576,-278,10,0
ORD03564,16-06-2022,24-06-2022,Sneha,Sharma,SnehaSharma,Australia,North,OfficeSupplies,Tables,1518,-114,1,0.1
ORD03565,15-07-2021,19-07-2021,Liam,Smith,Liam Smith,USA,North,Office Supplies,Accessories,663,90,8,0
ORD03566,02-07-2022,10-07-2022,Noah,Johnson,Noah Johnson,Canada,North,Furniture,Storage,648,-98,3,0
ORD03567,26-02-2021,03-03-2021,John,Sharma,John Sharma,UK,North,Furniture,Accessories,1983,-134,1,0.2
ORD03568,13-09-2021,19-09-2021,Olivia,Brown,Olivia Brown,Australia,East,Furniture,Binders,1648,492,9,0.1
ORD03569,23-01-2021,26-01-2021,Sneha,Taylor,Sneha Taylor,India,East,Office Supplies,Tables,991,207,11,0
ORD03570,01-02-2021,06-02-2021,Sneha,Smith,SnehaSmith,India,West,Technology,Storage,1823,404,6,0
ORD03571,10-07-2021,12-07-2021,Sneha,Taylor,Sneha Taylor,India,North,Furniture,Binders,1116,-286,2,0
ORD03572,28-03-2021,05-04-2021,Amit,Johnson,Amit Johnson,UK,North,Technology,Phones,1545,69,12,0.2
ORD03573,14-04-2021,18-04-2021,Rahul,Sharma,Rahul Sharma,Australia,West,Technology,Chairs,819,103,8,0.2
ORD03574,12-12-2021,20-12-2021,Emma,Taylor,Emma Taylor,Australia,North,Office Supplies,Storage,1226,-132,12,0.2
ORD03575,14-01-2022,24-01-2022,Rahul,Verma,Rahul Verma,India,North,Furniture,Binders,852,25,6,0.1
ORD03576,27-05-2022,06-06-2022,Sneha,Brown,Sneha Brown,India,South,Office Supplies,Tables,1627,-409,15,0.1
ORD03577,09-07-2021,12-07-2021,Rahul,Johnson,Rahul Johnson,USA,North,Furniture,Tables,317,111,10,0
ORD03578,25-10-2021,27-10-2021,Amit,Sharma,Amit Sharma,Australia,North,Furniture,Accessories,1734,-418,15,0
ORD03579,02-10-2021,12-10-2021,Priya,Johnson,Priya Johnson,Canada,East,Technology,Binders,1242,-3,6,0.2
ORD03580,19-10-2022,27-10-2022,Amit,Sharma,Amit Sharma,Canada,East,Furniture,Accessories,1489,113,13,0
ORD03581,20-03-2022,21-03-2022,Liam,Anderson,Liam Anderson,Australia,East,Furniture,Phones,516,150,15,0
ORD03582,10-10-2021,17-10-2021,Amit,Patel,AmitPatel,Australia,South,Furniture,Binders,606,91,2,0.1
ORD03583,28-06-2021,02-07-2021,Liam,Smith,Liam Smith,India,South,Office Supplies,Binders,1611,247,15,0
ORD03584,22-08-2021,01-09-2021,Emma,Sharma,Emma Sharma,India,West,Furniture,Storage,1583,154,7,0.2
ORD03585,10-11-2022,13-11-2022,Noah,Anderson,NoahAnderson,India,West,OfficeSupplies,Storage,333,-33,9,0
ORD03586,18-08-2021,28-08-2021,Liam,Patel,Liam Patel,India,East,Furniture,Storage,1062,-166,11,0
ORD03587,17-02-2022,22-02-2022,Priya,Patel,Priya Patel,India,West,Office Supplies,Tables,588,-155,9,0
ORD03588,09-02-2021,12-02-2021,Rahul,Smith,RahulSmith,India,North,OfficeSupplies,Binders,306,-35,13,0.2
ORD03589,20-01-2022,26-01-2022,Sneha,Smith,Sneha Smith,India,North,Office Supplies,Storage,1079,-198,12,0.2
ORD03590,06-10-2021,16-10-2021,Liam,Patel,Liam Patel,UK,North,Office Supplies,Storage,142,22,9,0.1
ORD03591,29-12-2021,02-01-2022,Liam,Taylor,Liam Taylor,Canada,East,Technology,Accessories,553,7,14,0
ORD03592,02-06-2022,04-06-2022,Priya,Taylor,Priya Taylor,India,North,Office Supplies,Phones,1310,274,14,0.2
ORD03593,07-08-2022,13-08-2022,Noah,Patel,Noah Patel,USA,West,Furniture,Storage,1994,-376,13,0
ORD03594,27-04-2021,28-04-2021,Sneha,Taylor,Sneha Taylor,USA,East,Furniture,Storage,620,162,10,0.1
ORD03595,12-02-2022,20-02-2022,John,Verma,John Verma,Australia,East,Technology,Phones,805,-81,6,0
ORD03596,16-04-2022,21-04-2022,Sneha,Taylor,Sneha Taylor,UK,East,Technology,Phones,571,137,9,0
ORD03597,17-10-2021,23-10-2021,Ava,Anderson,AvaAnderson,UK,East,Furniture,Storage,712,127,8,0
ORD03598,14-11-2021,18-11-2021,Sneha,Taylor,SnehaTaylor,UK,South,Furniture,Phones,1027,198,1,0.2
ORD03599,02-12-2021,09-12-2021,Noah,Anderson,Noah Anderson,Australia,South,Technology,Accessories,27,-4,11,0.1
ORD03600,18-08-2022,20-08-2022,Rahul,Anderson,RahulAnderson,Australia,South,Technology,Chairs,1802,404,14,0.1
ORD03601,01-03-2022,10-03-2022,Amit,Sharma,Amit Sharma,UK,East,Technology,Storage,1217,50,6,0.2
ORD03602,19-07-2021,20-07-2021,Emma,Verma,Emma Verma,India,West,Office Supplies,Chairs,649,193,3,0.1
ORD03603,07-07-2022,10-07-2022,Olivia,Patel,Olivia Patel,Canada,South,Furniture,Storage,904,-96,11,0.2
ORD03604,22-10-2022,25-10-2022,Sneha,Patel,SnehaPatel,Canada,West,Furniture,Chairs,424,-39,11,0.1
ORD03605,07-01-2021,16-01-2021,Ava,Taylor,AvaTaylor,Canada,North,Technology,Storage,913,296,3,0
ORD03606,04-04-2021,14-04-2021,Olivia,Sharma,Olivia Sharma,Canada,North,Technology,Tables,1257,238,7,0
ORD03607,09-11-2022,12-11-2022,Amit,Verma,AmitVerma,Canada,North,Technology,Tables,230,-21,12,0.2
ORD03608,01-08-2022,02-08-2022,Ava,Verma,Ava Verma,USA,South,Office Supplies,Tables,418,7,5,0
ORD03609,19-05-2022,24-05-2022,Emma,Taylor,Emma Taylor,India,North,Technology,Chairs,1812,473,2,0
ORD03610,12-02-2021,15-02-2021,Olivia,Johnson,OliviaJohnson,India,South,Furniture,Binders,211,-3,7,0.2
ORD03611,28-11-2021,01-12-2021,Priya,Brown,Priya Brown,Australia,South,Furniture,Chairs,1787,230,1,0.2
ORD03612,20-07-2022,27-07-2022,Emma,Sharma,Emma Sharma,India,North,Technology,Binders,520,176,7,0.1
ORD03613,21-10-2022,26-10-2022,Noah,Brown,Noah Brown,UK,South,Furniture,Phones,1796,-317,13,0
ORD03614,14-07-2022,24-07-2022,John,Taylor,JohnTaylor,UK,West,Technology,Accessories,467,163,6,0.1
ORD03615,29-06-2022,04-07-2022,Ava,Johnson,Ava Johnson,UK,West,Furniture,Tables,1743,-104,1,0.1
ORD03616,25-03-2021,26-03-2021,Sneha,Verma,Sneha Verma,Canada,East,Furniture,Accessories,66,4,9,0
ORD03617,28-12-2021,04-01-2022,Priya,Verma,Priya Verma,Canada,South,Furniture,Tables,1127,54,4,0.1
ORD03618,29-09-2021,08-10-2021,Priya,Brown,Priya Brown,Canada,South,Office Supplies,Binders,121,-12,7,0
ORD03619,14-03-2022,20-03-2022,Sneha,Anderson,Sneha Anderson,Australia,East,Office Supplies,Storage,813,-73,1,0.1
ORD03620,06-03-2022,10-03-2022,Ava,Sharma,Ava Sharma,Canada,East,Furniture,Accessories,706,-136,5,0
ORD03621,30-01-2022,31-01-2022,Noah,Brown,Noah Brown,USA,East,Furniture,Storage,740,-149,7,0.1
ORD03622,13-09-2021,19-09-2021,John,Anderson,JohnAnderson,USA,North,Furniture,Storage,628,175,15,0
ORD03623,06-08-2022,07-08-2022,Liam,Johnson,LiamJohnson,USA,North,Technology,Binders,771,-6,13,0.2
ORD03624,03-06-2022,11-06-2022,Rahul,Brown,Rahul Brown,India,North,Furniture,Storage,1752,-263,14,0.2
ORD03625,04-10-2022,06-10-2022,John,Anderson,John Anderson,Australia,West,Office Supplies,Accessories,1545,485,4,0
ORD03626,17-12-2021,25-12-2021,Emma,Verma,Emma Verma,India,East,Office Supplies,Accessories,1365,336,6,0.1
ORD03627,20-02-2021,24-02-2021,Emma,Patel,EmmaPatel,India,East,Technology,Accessories,1150,229,7,0
ORD03628,04-10-2022,09-10-2022,Emma,Smith,Emma Smith,Australia,West,Office Supplies,Tables,1465,-183,15,0.2
ORD03629,06-04-2022,08-04-2022,Ava,Anderson,Ava Anderson,UK,West,Technology,Phones,1288,315,13,0
ORD03630,01-01-2022,08-01-2022,Emma,Smith,Emma Smith,India,South,Office Supplies,Storage,1233,52,8,0
ORD03631,27-06-2021,06-07-2021,John,Anderson,John Anderson,India,East,Technology,Accessories,866,232,4,0.1
ORD03632,04-01-2021,11-01-2021,Emma,Verma,Emma Verma,India,North,Technology,Binders,1564,-222,12,0.1
ORD03633,09-11-2021,13-11-2021,Olivia,Taylor,OliviaTaylor,India,North,Furniture,Storage,1904,632,12,0.1
ORD03634,23-08-2022,28-08-2022,Ava,Anderson,Ava Anderson,India,South,Furniture,Storage,305,66,12,0.1
ORD03635,02-01-2021,08-01-2021,Priya,Smith,Priya Smith,USA,South,Technology,Phones,1362,440,8,0
ORD03636,23-02-2021,25-02-2021,Emma,Verma,Emma Verma,UK,South,Office Supplies,Accessories,1109,182,15,0
ORD03637,08-06-2022,11-06-2022,Olivia,Smith,Olivia Smith,Australia,South,Office Supplies,Tables,398,19,3,0
ORD03638,29-03-2022,05-04-2022,Priya,Taylor,PriyaTaylor,Australia,South,OfficeSupplies,Chairs,1269,-336,12,0.2
ORD03639,03-12-2022,08-12-2022,Ava,Patel,Ava Patel,Canada,South,Technology,Phones,1125,119,2,0
ORD03640,24-12-2021,25-12-2021,Rahul,Johnson,RahulJohnson,Canada,West,OfficeSupplies,Tables,1544,-258,2,0.1
ORD03641,05-04-2022,09-04-2022,Liam,Patel,Liam Patel,USA,North,Technology,Phones,1844,539,8,0.2
ORD03642,21-11-2022,25-11-2022,Olivia,Smith,Olivia Smith,USA,East,Office Supplies,Accessories,997,5,10,0.1
ORD03643,24-11-2022,30-11-2022,Priya,Patel,PriyaPatel,USA,North,Technology,Phones,1295,-275,13,0
ORD03644,03-01-2021,11-01-2021,Rahul,Taylor,Rahul Taylor,Canada,West,Furniture,Binders,652,-151,14,0.1
ORD03645,23-05-2021,31-05-2021,Liam,Sharma,LiamSharma,Canada,East,Technology,Storage,909,57,10,0.1
ORD03646,27-03-2021,31-03-2021,Liam,Sharma,Liam Sharma,Canada,North,Furniture,Accessories,1837,-86,1,0
ORD03647,15-07-2022,25-07-2022,John,Anderson,John Anderson,Australia,East,Furniture,Phones,1804,-513,4,0.2
ORD03648,20-09-2022,23-09-2022,Liam,Sharma,Liam Sharma,Australia,South,Technology,Tables,1546,326,1,0.2
ORD03649,31-05-2022,01-06-2022,Emma,Taylor,Emma Taylor,UK,North,Furniture,Phones,1345,418,1,0
ORD03650,05-06-2021,12-06-2021,Rahul,Brown,Rahul Brown,UK,South,Technology,Phones,1224,-170,4,0.1
ORD03651,28-06-2022,03-07-2022,Noah,Verma,Noah Verma,Australia,North,Office Supplies,Binders,1945,-503,1,0.1
ORD03652,14-11-2022,17-11-2022,John,Anderson,John Anderson,India,South,Furniture,Binders,1913,-81,14,0.1
ORD03653,13-01-2022,17-01-2022,John,Anderson,John Anderson,Canada,South,Office Supplies,Chairs,1726,-43,14,0.1
ORD03654,03-01-2021,12-01-2021,Liam,Johnson,LiamJohnson,Canada,North,Furniture,Chairs,1675,277,15,0
ORD03655,13-06-2021,21-06-2021,Olivia,Smith,OliviaSmith,Canada,East,OfficeSupplies,Tables,1043,207,13,0
ORD03656,30-09-2021,05-10-2021,Noah,Smith,Noah Smith,Australia,East,Furniture,Tables,1944,78,2,0.1
ORD03657,28-04-2022,01-05-2022,Sneha,Sharma,Sneha Sharma,USA,South,Furniture,Tables,1697,264,7,0
ORD03658,20-07-2022,23-07-2022,Priya,Sharma,Priya Sharma,India,West,Office Supplies,Tables,162,28,12,0
ORD03659,13-12-2021,22-12-2021,Noah,Smith,Noah Smith,UK,West,Office Supplies,Phones,815,-179,2,0
ORD03660,18-09-2021,25-09-2021,Liam,Johnson,Liam Johnson,USA,West,Furniture,Phones,932,256,15,0
ORD03661,27-12-2022,05-01-2023,Noah,Taylor,Noah Taylor,USA,South,Furniture,Phones,1421,-127,8,0
ORD03662,10-02-2021,11-02-2021,Liam,Patel,Liam Patel,Australia,South,Technology,Phones,1067,131,13,0.2
ORD03663,22-11-2021,01-12-2021,Rahul,Smith,Rahul Smith,UK,East,Office Supplies,Phones,543,-132,11,0.2
ORD03664,12-02-2022,14-02-2022,Ava,Johnson,AvaJohnson,UK,West,Furniture,Chairs,665,-121,4,0.1
ORD03665,05-05-2022,11-05-2022,Sneha,Taylor,Sneha Taylor,UK,West,Technology,Accessories,647,-138,11,0.1
ORD03666,11-06-2022,15-06-2022,Rahul,Sharma,RahulSharma,UK,North,Technology,Phones,774,246,15,0.1
ORD03667,16-04-2022,20-04-2022,Emma,Smith,Emma Smith,UK,South,Technology,Accessories,289,47,8,0.2
ORD03668,29-09-2021,07-10-2021,Priya,Patel,PriyaPatel,UK,South,Furniture,Chairs,1590,368,13,0
ORD03669,14-12-2022,18-12-2022,Olivia,Anderson,Olivia Anderson,India,West,Technology,Tables,1275,-358,1,0.1
ORD03670,11-05-2022,19-05-2022,Priya,Anderson,Priya Anderson,USA,East,Office Supplies,Phones,515,14,9,0.1
ORD03671,27-11-2022,04-12-2022,Emma,Brown,Emma Brown,USA,East,Technology,Tables,810,-152,9,0.2
ORD03672,11-01-2022,14-01-2022,Rahul,Sharma,Rahul Sharma,India,West,Technology,Storage,853,79,2,0.1
ORD03673,12-05-2021,22-05-2021,Priya,Sharma,Priya Sharma,India,West,Technology,Chairs,1511,451,14,0.1
ORD03674,31-12-2021,09-01-2022,Olivia,Verma,Olivia Verma,USA,North,Technology,Accessories,1259,-368,9,0
ORD03675,05-06-2021,09-06-2021,Emma,Smith,Emma Smith,Australia,North,Furniture,Chairs,373,-98,10,0.1
ORD03676,21-06-2022,25-06-2022,Liam,Patel,Liam Patel,USA,East,Technology,Storage,365,74,6,0.1
ORD03677,21-12-2022,22-12-2022,Sneha,Patel,Sneha Patel,Canada,West,Technology,Accessories,1026,29,3,0.1
ORD03678,21-03-2021,31-03-2021,Sneha,Verma,Sneha Verma,USA,West,Technology,Binders,484,-66,2,0.2
ORD03679,04-08-2022,07-08-2022,Noah,Sharma,NoahSharma,USA,East,Furniture,Phones,1216,235,15,0.1
ORD03680,10-08-2021,14-08-2021,Amit,Brown,Amit Brown,Australia,East,Office Supplies,Storage,854,4,7,0
ORD03681,13-01-2022,22-01-2022,Rahul,Brown,Rahul Brown,Australia,East,Office Supplies,Chairs,736,-87,9,0
ORD03682,20-03-2022,28-03-2022,Ava,Taylor,Ava Taylor,Australia,North,Office Supplies,Storage,417,144,15,0
ORD03683,10-02-2021,18-02-2021,Emma,Sharma,EmmaSharma,Australia,North,OfficeSupplies,Storage,1342,-164,11,0.1
ORD03684,18-03-2021,25-03-2021,Emma,Anderson,Emma Anderson,UK,North,Office Supplies,Chairs,1140,268,7,0
ORD03685,04-10-2021,06-10-2021,Noah,Taylor,Noah Taylor,UK,West,Furniture,Chairs,714,159,4,0.2
ORD03686,18-07-2022,27-07-2022,Noah,Brown,NoahBrown,UK,North,Technology,Binders,1778,529,5,0
ORD03687,06-01-2022,07-01-2022,Liam,Smith,LiamSmith,UK,South,Furniture,Accessories,147,-16,8,0
ORD03688,12-02-2021,22-02-2021,Sneha,Taylor,Sneha Taylor,India,West,Office Supplies,Binders,803,-93,10,0
ORD03689,02-09-2021,05-09-2021,Amit,Johnson,Amit Johnson,India,West,Furniture,Tables,1719,345,5,0
ORD03690,17-06-2022,26-06-2022,Rahul,Johnson,Rahul Johnson,USA,West,Furniture,Binders,640,-114,7,0
ORD03691,14-08-2022,18-08-2022,Liam,Johnson,Liam Johnson,India,North,Office Supplies,Chairs,596,123,12,0.1
ORD03692,19-07-2022,22-07-2022,Amit,Sharma,AmitSharma,India,East,Furniture,Binders,1285,31,7,0
ORD03693,26-08-2022,01-09-2022,Noah,Smith,Noah Smith,USA,East,Technology,Binders,555,-45,9,0.2
ORD03694,10-07-2021,12-07-2021,Olivia,Brown,Olivia Brown,Canada,East,Office Supplies,Binders,482,33,13,0.1
ORD03695,20-02-2022,21-02-2022,Priya,Smith,PriyaSmith,Canada,West,Technology,Binders,409,-96,15,0.1
ORD03696,01-01-2023,04-01-2023,Noah,Johnson,Noah Johnson,Australia,West,Furniture,Binders,1074,52,15,0.1
ORD03697,14-04-2021,16-04-2021,Priya,Brown,Priya Brown,UK,North,Furniture,Binders,939,-118,2,0
ORD03698,05-03-2021,12-03-2021,Sneha,Patel,Sneha Patel,Australia,North,Furniture,Tables,826,137,1,0
ORD03699,25-06-2021,01-07-2021,Sneha,Taylor,Sneha Taylor,UK,North,Furniture,Storage,1021,173,3,0.2
ORD03700,06-12-2021,08-12-2021,Sneha,Smith,Sneha Smith,UK,East,Technology,Storage,38,-6,10,0.2
ORD03701,27-02-2022,03-03-2022,Emma,Anderson,Emma Anderson,USA,North,Furniture,Storage,314,-58,2,0.2
ORD03702,10-04-2022,19-04-2022,Amit,Smith,Amit Smith,Canada,North,Office Supplies,Storage,1676,-318,1,0
ORD03703,30-09-2021,04-10-2021,Olivia,Taylor,Olivia Taylor,UK,South,Technology,Tables,917,98,2,0.2
ORD03704,24-10-2021,02-11-2021,Ava,Anderson,Ava Anderson,India,North,Furniture,Binders,400,-83,13,0.1
ORD03705,08-02-2022,16-02-2022,John,Verma,John Verma,UK,West,Technology,Accessories,1931,269,1,0.2
ORD03706,25-01-2022,30-01-2022,Amit,Brown,Amit Brown,UK,North,Technology,Tables,301,7,13,0
ORD03707,28-01-2021,02-02-2021,Liam,Sharma,Liam Sharma,Canada,East,Technology,Tables,1388,195,8,0
ORD03708,21-08-2021,24-08-2021,Emma,Smith,Emma Smith,Canada,East,Furniture,Phones,1611,-247,13,0
ORD03709,22-03-2021,29-03-2021,Noah,Patel,Noah Patel,Australia,North,Office Supplies,Accessories,1061,-123,14,0.1
ORD03710,24-08-2021,25-08-2021,Priya,Sharma,Priya Sharma,USA,East,Technology,Phones,29,6,15,0
ORD03711,17-07-2022,23-07-2022,John,Smith,JohnSmith,USA,East,OfficeSupplies,Storage,1040,50,5,0.1
ORD03712,26-10-2022,02-11-2022,Emma,Patel,Emma Patel,Canada,North,Furniture,Storage,1373,-177,11,0
ORD03713,27-12-2021,30-12-2021,Liam,Taylor,Liam Taylor,India,West,Technology,Storage,1464,-250,3,0.2
ORD03714,02-08-2022,04-08-2022,Liam,Anderson,LiamAnderson,India,West,Technology,Storage,1529,-84,1,0
ORD03715,29-07-2022,01-08-2022,Emma,Anderson,Emma Anderson,Australia,West,Technology,Storage,89,3,2,0.1
ORD03716,01-12-2022,09-12-2022,John,Verma,John Verma,USA,North,Office Supplies,Accessories,1398,398,11,0.2
ORD03717,05-11-2022,11-11-2022,Sneha,Smith,Sneha Smith,Canada,East,Furniture,Phones,532,67,1,0
ORD03718,04-12-2021,08-12-2021,Emma,Smith,Emma Smith,India,East,Technology,Binders,1891,-197,6,0
ORD03719,28-12-2022,07-01-2023,Liam,Sharma,Liam Sharma,Australia,North,Office Supplies,Binders,1547,280,13,0
ORD03720,11-06-2021,12-06-2021,Olivia,Patel,OliviaPatel,Australia,North,Technology,Storage,583,58,4,0.1
ORD03721,29-03-2022,05-04-2022,Priya,Johnson,Priya Johnson,India,West,Furniture,Storage,1790,-455,2,0.2
ORD03722,15-06-2021,21-06-2021,John,Verma,John Verma,India,North,Office Supplies,Chairs,644,-57,12,0.1
ORD03723,02-06-2022,08-06-2022,Olivia,Patel,Olivia Patel,UK,South,Technology,Chairs,1170,-103,15,0.1
ORD03724,25-09-2021,29-09-2021,Emma,Anderson,Emma Anderson,UK,East,Technology,Storage,539,-13,14,0.1
ORD03725,19-04-2022,29-04-2022,John,Smith,John Smith,UK,East,Furniture,Chairs,1934,593,8,0
ORD03726,20-05-2022,21-05-2022,Rahul,Sharma,RahulSharma,UK,East,OfficeSupplies,Storage,1110,0,4,0.1
ORD03727,07-05-2022,17-05-2022,Noah,Brown,Noah Brown,UK,South,Technology,Tables,47,-13,8,0.2
ORD03728,27-05-2021,02-06-2021,Olivia,Sharma,Olivia Sharma,Australia,West,Technology,Accessories,1522,-184,10,0.1
ORD03729,19-09-2022,25-09-2022,Noah,Sharma,Noah Sharma,UK,East,Office Supplies,Phones,1052,273,3,0.1
ORD03730,18-03-2021,22-03-2021,Olivia,Johnson,Olivia Johnson,Australia,East,Technology,Storage,1320,119,6,0
ORD03731,14-08-2021,15-08-2021,Olivia,Patel,Olivia Patel,UK,East,Furniture,Storage,565,182,15,0.2
ORD03732,14-04-2022,19-04-2022,John,Brown,John Brown,India,East,Office Supplies,Chairs,258,-32,15,0.1
ORD03733,10-10-2021,14-10-2021,Sneha,Johnson,SnehaJohnson,India,South,Technology,Accessories,919,69,13,0.1
ORD03734,17-05-2022,24-05-2022,Emma,Taylor,Emma Taylor,USA,West,Office Supplies,Accessories,407,-74,15,0.2
ORD03735,21-09-2022,24-09-2022,Liam,Brown,Liam Brown,Australia,West,Office Supplies,Phones,914,108,8,0.1
ORD03736,19-04-2021,21-04-2021,Olivia,Anderson,Olivia Anderson,USA,North,Furniture,Chairs,765,257,10,0
ORD03737,05-02-2021,07-02-2021,John,Brown,John Brown,Australia,North,Furniture,Chairs,971,30,15,0.1
ORD03738,09-01-2021,16-01-2021,Emma,Patel,Emma Patel,UK,West,Furniture,Binders,1924,98,2,0.2
ORD03739,03-09-2022,13-09-2022,Liam,Sharma,LiamSharma,UK,East,OfficeSupplies,Binders,1065,176,15,0.1
ORD03740,01-05-2022,05-05-2022,John,Brown,John Brown,UK,East,Technology,Storage,1533,-41,6,0.2
ORD03741,02-01-2021,09-01-2021,Amit,Verma,Amit Verma,UK,East,Office Supplies,Accessories,214,-20,6,0.1
ORD03742,09-04-2022,12-04-2022,Noah,Johnson,Noah Johnson,India,South,Office Supplies,Storage,1191,155,9,0
ORD03743,20-03-2022,24-03-2022,Noah,Taylor,Noah Taylor,India,West,Office Supplies,Phones,1798,-281,3,0
ORD03744,21-09-2022,25-09-2022,Priya,Anderson,Priya Anderson,Canada,West,Office Supplies,Phones,435,44,13,0
ORD03745,04-04-2022,14-04-2022,John,Johnson,John Johnson,UK,West,Technology,Tables,1553,-362,6,0.2
ORD03746,03-08-2022,07-08-2022,Emma,Smith,Emma Smith,India,West,Technology,Chairs,507,-11,9,0
ORD03747,18-02-2021,19-02-2021,Liam,Sharma,Liam Sharma,Australia,West,Office Supplies,Binders,1189,201,5,0
ORD03748,13-09-2021,23-09-2021,Priya,Sharma,Priya Sharma,India,South,Technology,Accessories,909,213,3,0
ORD03749,04-07-2022,10-07-2022,Amit,Anderson,Amit Anderson,UK,North,Office Supplies,Accessories,1581,297,9,0
ORD03750,21-04-2022,28-04-2022,Noah,Verma,Noah Verma,Canada,South,Technology,Phones,510,59,11,0
ORD03751,22-12-2022,27-12-2022,Priya,Verma,PriyaVerma,Canada,West,Furniture,Accessories,84,-2,10,0.2
ORD03752,14-09-2022,24-09-2022,Sneha,Verma,Sneha Verma,India,North,Technology,Binders,727,-30,6,0
ORD03753,30-04-2021,01-05-2021,Liam,Taylor,Liam Taylor,India,North,Office Supplies,Tables,1269,-222,6,0
ORD03754,20-01-2021,23-01-2021,Liam,Johnson,Liam Johnson,Canada,North,Furniture,Binders,159,16,9,0.1
ORD03755,22-11-2022,02-12-2022,Rahul,Brown,Rahul Brown,USA,North,Furniture,Phones,1793,-491,1,0.1
ORD03756,03-08-2022,06-08-2022,Olivia,Verma,Olivia Verma,Australia,South,Office Supplies,Tables,1238,335,12,0
ORD03757,04-01-2021,05-01-2021,Olivia,Taylor,Olivia Taylor,USA,South,Furniture,Phones,1834,432,3,0.2
ORD03758,06-10-2021,07-10-2021,Olivia,Sharma,OliviaSharma,USA,North,OfficeSupplies,Accessories,346,53,14,0
ORD03759,11-09-2022,12-09-2022,Olivia,Johnson,Olivia Johnson,Australia,North,Technology,Storage,1596,257,3,0.1
ORD03760,04-02-2021,12-02-2021,Olivia,Sharma,Olivia Sharma,India,West,Furniture,Chairs,466,46,6,0.2
ORD03761,11-03-2021,14-03-2021,Olivia,Johnson,Olivia Johnson,Australia,West,Office Supplies,Chairs,885,87,15,0
ORD03762,08-03-2021,17-03-2021,Ava,Taylor,AvaTaylor,Australia,West,Technology,Storage,1985,-493,12,0.1
ORD03763,12-11-2022,15-11-2022,Liam,Patel,Liam Patel,USA,North,Technology,Phones,1148,208,3,0
ORD03764,18-01-2022,27-01-2022,Priya,Brown,Priya Brown,Canada,South,Furniture,Storage,1136,-289,15,0.2
ORD03765,19-06-2021,29-06-2021,John,Sharma,John Sharma,Australia,North,Furniture,Accessories,1787,-513,12,0
